,model,data,depth,epochs,best_val_accuracy,test_accuracy,drop_method,drop_rate,oversmoothing,val_accuracy
1498,UniGAT,Cooking200,1,40,0.20499999821186066,0.025560474023222923,no dropout,0.5,"[2284.81103515625, 2939.130859375, 2952.302001953125, 2989.64453125, 3167.134765625, 3262.708740234375, 3258.7421875, 3371.576171875, 3441.231201171875, 3516.06982421875, 3542.1328125, 3500.51806640625, 3407.51416015625, 3408.83203125, 4081.60693359375, 4172.83935546875, 4400.52294921875, 5272.8837890625, 5535.63232421875, 5318.00732421875]","[0.20499999821186066, 0.07000000029802322, 0.054999999701976776, 0.07999999821186066, 0.0949999988079071, 0.15000000596046448, 0.08500000089406967, 0.08500000089406967, 0.05999999865889549, 0.05000000074505806, 0.06499999761581421, 0.07000000029802322, 0.07999999821186066, 0.05000000074505806, 0.16500000655651093, 0.11999999731779099, 0.054999999701976776, 0.05000000074505806, 0.05000000074505806, 0.054999999701976776]"
1499,UniGAT,Cooking200,1,60,0.20499999821186066,0.033557046204805374,no dropout,0.5,"[2284.81103515625, 2939.130859375, 2952.302001953125, 2989.64453125, 3167.134765625, 3262.708740234375, 3258.7421875, 3371.576171875, 3441.231201171875, 3516.06982421875, 3542.1328125, 3500.51806640625, 3407.51416015625, 3408.83203125, 4081.60693359375, 4172.83935546875, 4400.52294921875, 5272.8837890625, 5535.63232421875, 5318.00732421875]","[0.20499999821186066, 0.07000000029802322, 0.054999999701976776, 0.07999999821186066, 0.0949999988079071, 0.15000000596046448, 0.08500000089406967, 0.08500000089406967, 0.05999999865889549, 0.05000000074505806, 0.06499999761581421, 0.07000000029802322, 0.07999999821186066, 0.05000000074505806, 0.16500000655651093, 0.11999999731779099, 0.054999999701976776, 0.05000000074505806, 0.05000000074505806, 0.054999999701976776]"
1500,UniGAT,Cooking200,1,80,0.20499999821186066,0.09453091770410538,no dropout,0.5,"[2284.81103515625, 2939.130859375, 2952.302001953125, 2989.64453125, 3167.134765625, 3262.708740234375, 3258.7421875, 3371.576171875, 3441.231201171875, 3516.06982421875, 3542.1328125, 3500.51806640625, 3407.51416015625, 3408.83203125, 4081.60693359375, 4172.83935546875, 4400.52294921875, 5272.8837890625, 5535.63232421875, 5318.00732421875]","[0.20499999821186066, 0.07000000029802322, 0.054999999701976776, 0.07999999821186066, 0.0949999988079071, 0.15000000596046448, 0.08500000089406967, 0.08500000089406967, 0.05999999865889549, 0.05000000074505806, 0.06499999761581421, 0.07000000029802322, 0.07999999821186066, 0.05000000074505806, 0.16500000655651093, 0.11999999731779099, 0.054999999701976776, 0.05000000074505806, 0.05000000074505806, 0.054999999701976776]"
1501,UniGAT,Cooking200,1,100,0.20499999821186066,0.06540054082870483,no dropout,0.5,"[2284.81103515625, 2939.130859375, 2952.302001953125, 2989.64453125, 3167.134765625, 3262.708740234375, 3258.7421875, 3371.576171875, 3441.231201171875, 3516.06982421875, 3542.1328125, 3500.51806640625, 3407.51416015625, 3408.83203125, 4081.60693359375, 4172.83935546875, 4400.52294921875, 5272.8837890625, 5535.63232421875, 5318.00732421875]","[0.20499999821186066, 0.07000000029802322, 0.054999999701976776, 0.07999999821186066, 0.0949999988079071, 0.15000000596046448, 0.08500000089406967, 0.08500000089406967, 0.05999999865889549, 0.05000000074505806, 0.06499999761581421, 0.07000000029802322, 0.07999999821186066, 0.05000000074505806, 0.16500000655651093, 0.11999999731779099, 0.054999999701976776, 0.05000000074505806, 0.05000000074505806, 0.054999999701976776]"
1502,UniGAT,Cooking200,1,120,0.20499999821186066,0.13908325135707855,no dropout,0.5,"[2284.81103515625, 2939.130859375, 2952.302001953125, 2989.64453125, 3167.134765625, 3262.708740234375, 3258.7421875, 3371.576171875, 3441.231201171875, 3516.06982421875, 3542.1328125, 3500.51806640625, 3407.51416015625, 3408.83203125, 4081.60693359375, 4172.83935546875, 4400.52294921875, 5272.8837890625, 5535.63232421875, 5318.00732421875]","[0.20499999821186066, 0.07000000029802322, 0.054999999701976776, 0.07999999821186066, 0.0949999988079071, 0.15000000596046448, 0.08500000089406967, 0.08500000089406967, 0.05999999865889549, 0.05000000074505806, 0.06499999761581421, 0.07000000029802322, 0.07999999821186066, 0.05000000074505806, 0.16500000655651093, 0.11999999731779099, 0.054999999701976776, 0.05000000074505806, 0.05000000074505806, 0.054999999701976776]"
1503,UniGAT,Cooking200,1,140,0.20499999821186066,0.18277880549430847,no dropout,0.5,"[2284.81103515625, 2939.130859375, 2952.302001953125, 2989.64453125, 3167.134765625, 3262.708740234375, 3258.7421875, 3371.576171875, 3441.231201171875, 3516.06982421875, 3542.1328125, 3500.51806640625, 3407.51416015625, 3408.83203125, 4081.60693359375, 4172.83935546875, 4400.52294921875, 5272.8837890625, 5535.63232421875, 5318.00732421875]","[0.20499999821186066, 0.07000000029802322, 0.054999999701976776, 0.07999999821186066, 0.0949999988079071, 0.15000000596046448, 0.08500000089406967, 0.08500000089406967, 0.05999999865889549, 0.05000000074505806, 0.06499999761581421, 0.07000000029802322, 0.07999999821186066, 0.05000000074505806, 0.16500000655651093, 0.11999999731779099, 0.054999999701976776, 0.05000000074505806, 0.05000000074505806, 0.054999999701976776]"
1504,UniGAT,Cooking200,1,160,0.20499999821186066,0.06640011072158813,no dropout,0.5,"[2284.81103515625, 2939.130859375, 2952.302001953125, 2989.64453125, 3167.134765625, 3262.708740234375, 3258.7421875, 3371.576171875, 3441.231201171875, 3516.06982421875, 3542.1328125, 3500.51806640625, 3407.51416015625, 3408.83203125, 4081.60693359375, 4172.83935546875, 4400.52294921875, 5272.8837890625, 5535.63232421875, 5318.00732421875]","[0.20499999821186066, 0.07000000029802322, 0.054999999701976776, 0.07999999821186066, 0.0949999988079071, 0.15000000596046448, 0.08500000089406967, 0.08500000089406967, 0.05999999865889549, 0.05000000074505806, 0.06499999761581421, 0.07000000029802322, 0.07999999821186066, 0.05000000074505806, 0.16500000655651093, 0.11999999731779099, 0.054999999701976776, 0.05000000074505806, 0.05000000074505806, 0.054999999701976776]"
1505,UniGAT,Cooking200,1,180,0.20499999821186066,0.1409395933151245,no dropout,0.5,"[2284.81103515625, 2939.130859375, 2952.302001953125, 2989.64453125, 3167.134765625, 3262.708740234375, 3258.7421875, 3371.576171875, 3441.231201171875, 3516.06982421875, 3542.1328125, 3500.51806640625, 3407.51416015625, 3408.83203125, 4081.60693359375, 4172.83935546875, 4400.52294921875, 5272.8837890625, 5535.63232421875, 5318.00732421875]","[0.20499999821186066, 0.07000000029802322, 0.054999999701976776, 0.07999999821186066, 0.0949999988079071, 0.15000000596046448, 0.08500000089406967, 0.08500000089406967, 0.05999999865889549, 0.05000000074505806, 0.06499999761581421, 0.07000000029802322, 0.07999999821186066, 0.05000000074505806, 0.16500000655651093, 0.11999999731779099, 0.054999999701976776, 0.05000000074505806, 0.05000000074505806, 0.054999999701976776]"
1506,UniGAT,Cooking200,1,199,0.20499999821186066,0.3324289619922638,no dropout,0.5,"[2284.81103515625, 2939.130859375, 2952.302001953125, 2989.64453125, 3167.134765625, 3262.708740234375, 3258.7421875, 3371.576171875, 3441.231201171875, 3516.06982421875, 3542.1328125, 3500.51806640625, 3407.51416015625, 3408.83203125, 4081.60693359375, 4172.83935546875, 4400.52294921875, 5272.8837890625, 5535.63232421875, 5318.00732421875]","[0.20499999821186066, 0.07000000029802322, 0.054999999701976776, 0.07999999821186066, 0.0949999988079071, 0.15000000596046448, 0.08500000089406967, 0.08500000089406967, 0.05999999865889549, 0.05000000074505806, 0.06499999761581421, 0.07000000029802322, 0.07999999821186066, 0.05000000074505806, 0.16500000655651093, 0.11999999731779099, 0.054999999701976776, 0.05000000074505806, 0.05000000074505806, 0.054999999701976776]"
1507,UniGAT,Cooking200,1,0,0.05000000074505806,0.11080965399742126,dropnode,0.5,"[4884.80615234375, 3356.51513671875, 2596.9111328125, 2413.71630859375, 2158.150634765625, 1946.4302978515625, 1900.282958984375, 1476.50537109375, 1665.012939453125, 1353.4560546875, 1600.294189453125, 1389.271240234375, 1546.3172607421875, 1721.999755859375, 1716.691650390625, 2069.811279296875, 2142.86865234375, 2275.9921875, 2437.74951171875, 2769.679931640625]","[0.05000000074505806, 0.054999999701976776, 0.07000000029802322, 0.03999999910593033, 0.06499999761581421, 0.054999999701976776, 0.05000000074505806, 0.03999999910593033, 0.10000000149011612, 0.07000000029802322, 0.07500000298023224, 0.07999999821186066, 0.10999999940395355, 0.10999999940395355, 0.07500000298023224, 0.10000000149011612, 0.05000000074505806, 0.11500000208616257, 0.08500000089406967, 0.10000000149011612]"
1508,UniGAT,Cooking200,1,20,0.07000000029802322,0.06040268391370773,dropnode,0.5,"[4884.80615234375, 3356.51513671875, 2596.9111328125, 2413.71630859375, 2158.150634765625, 1946.4302978515625, 1900.282958984375, 1476.50537109375, 1665.012939453125, 1353.4560546875, 1600.294189453125, 1389.271240234375, 1546.3172607421875, 1721.999755859375, 1716.691650390625, 2069.811279296875, 2142.86865234375, 2275.9921875, 2437.74951171875, 2769.679931640625]","[0.05000000074505806, 0.054999999701976776, 0.07000000029802322, 0.03999999910593033, 0.06499999761581421, 0.054999999701976776, 0.05000000074505806, 0.03999999910593033, 0.10000000149011612, 0.07000000029802322, 0.07500000298023224, 0.07999999821186066, 0.10999999940395355, 0.10999999940395355, 0.07500000298023224, 0.10000000149011612, 0.05000000074505806, 0.11500000208616257, 0.08500000089406967, 0.10000000149011612]"
1509,UniGAT,Cooking200,1,40,0.07000000029802322,0.09638725966215134,dropnode,0.5,"[4884.80615234375, 3356.51513671875, 2596.9111328125, 2413.71630859375, 2158.150634765625, 1946.4302978515625, 1900.282958984375, 1476.50537109375, 1665.012939453125, 1353.4560546875, 1600.294189453125, 1389.271240234375, 1546.3172607421875, 1721.999755859375, 1716.691650390625, 2069.811279296875, 2142.86865234375, 2275.9921875, 2437.74951171875, 2769.679931640625]","[0.05000000074505806, 0.054999999701976776, 0.07000000029802322, 0.03999999910593033, 0.06499999761581421, 0.054999999701976776, 0.05000000074505806, 0.03999999910593033, 0.10000000149011612, 0.07000000029802322, 0.07500000298023224, 0.07999999821186066, 0.10999999940395355, 0.10999999940395355, 0.07500000298023224, 0.10000000149011612, 0.05000000074505806, 0.11500000208616257, 0.08500000089406967, 0.10000000149011612]"
1510,UniGAT,Cooking200,1,60,0.07000000029802322,0.07411109656095505,dropnode,0.5,"[4884.80615234375, 3356.51513671875, 2596.9111328125, 2413.71630859375, 2158.150634765625, 1946.4302978515625, 1900.282958984375, 1476.50537109375, 1665.012939453125, 1353.4560546875, 1600.294189453125, 1389.271240234375, 1546.3172607421875, 1721.999755859375, 1716.691650390625, 2069.811279296875, 2142.86865234375, 2275.9921875, 2437.74951171875, 2769.679931640625]","[0.05000000074505806, 0.054999999701976776, 0.07000000029802322, 0.03999999910593033, 0.06499999761581421, 0.054999999701976776, 0.05000000074505806, 0.03999999910593033, 0.10000000149011612, 0.07000000029802322, 0.07500000298023224, 0.07999999821186066, 0.10999999940395355, 0.10999999940395355, 0.07500000298023224, 0.10000000149011612, 0.05000000074505806, 0.11500000208616257, 0.08500000089406967, 0.10000000149011612]"
1511,UniGAT,Cooking200,1,80,0.10000000149011612,0.1259460300207138,dropnode,0.5,"[4884.80615234375, 3356.51513671875, 2596.9111328125, 2413.71630859375, 2158.150634765625, 1946.4302978515625, 1900.282958984375, 1476.50537109375, 1665.012939453125, 1353.4560546875, 1600.294189453125, 1389.271240234375, 1546.3172607421875, 1721.999755859375, 1716.691650390625, 2069.811279296875, 2142.86865234375, 2275.9921875, 2437.74951171875, 2769.679931640625]","[0.05000000074505806, 0.054999999701976776, 0.07000000029802322, 0.03999999910593033, 0.06499999761581421, 0.054999999701976776, 0.05000000074505806, 0.03999999910593033, 0.10000000149011612, 0.07000000029802322, 0.07500000298023224, 0.07999999821186066, 0.10999999940395355, 0.10999999940395355, 0.07500000298023224, 0.10000000149011612, 0.05000000074505806, 0.11500000208616257, 0.08500000089406967, 0.10000000149011612]"
1512,UniGAT,Cooking200,1,100,0.10000000149011612,0.05526202917098999,dropnode,0.5,"[4884.80615234375, 3356.51513671875, 2596.9111328125, 2413.71630859375, 2158.150634765625, 1946.4302978515625, 1900.282958984375, 1476.50537109375, 1665.012939453125, 1353.4560546875, 1600.294189453125, 1389.271240234375, 1546.3172607421875, 1721.999755859375, 1716.691650390625, 2069.811279296875, 2142.86865234375, 2275.9921875, 2437.74951171875, 2769.679931640625]","[0.05000000074505806, 0.054999999701976776, 0.07000000029802322, 0.03999999910593033, 0.06499999761581421, 0.054999999701976776, 0.05000000074505806, 0.03999999910593033, 0.10000000149011612, 0.07000000029802322, 0.07500000298023224, 0.07999999821186066, 0.10999999940395355, 0.10999999940395355, 0.07500000298023224, 0.10000000149011612, 0.05000000074505806, 0.11500000208616257, 0.08500000089406967, 0.10000000149011612]"
1513,UniGAT,Cooking200,1,120,0.10999999940395355,0.059974297881126404,dropnode,0.5,"[4884.80615234375, 3356.51513671875, 2596.9111328125, 2413.71630859375, 2158.150634765625, 1946.4302978515625, 1900.282958984375, 1476.50537109375, 1665.012939453125, 1353.4560546875, 1600.294189453125, 1389.271240234375, 1546.3172607421875, 1721.999755859375, 1716.691650390625, 2069.811279296875, 2142.86865234375, 2275.9921875, 2437.74951171875, 2769.679931640625]","[0.05000000074505806, 0.054999999701976776, 0.07000000029802322, 0.03999999910593033, 0.06499999761581421, 0.054999999701976776, 0.05000000074505806, 0.03999999910593033, 0.10000000149011612, 0.07000000029802322, 0.07500000298023224, 0.07999999821186066, 0.10999999940395355, 0.10999999940395355, 0.07500000298023224, 0.10000000149011612, 0.05000000074505806, 0.11500000208616257, 0.08500000089406967, 0.10000000149011612]"
1514,UniGAT,Cooking200,1,140,0.10999999940395355,0.08153648674488068,dropnode,0.5,"[4884.80615234375, 3356.51513671875, 2596.9111328125, 2413.71630859375, 2158.150634765625, 1946.4302978515625, 1900.282958984375, 1476.50537109375, 1665.012939453125, 1353.4560546875, 1600.294189453125, 1389.271240234375, 1546.3172607421875, 1721.999755859375, 1716.691650390625, 2069.811279296875, 2142.86865234375, 2275.9921875, 2437.74951171875, 2769.679931640625]","[0.05000000074505806, 0.054999999701976776, 0.07000000029802322, 0.03999999910593033, 0.06499999761581421, 0.054999999701976776, 0.05000000074505806, 0.03999999910593033, 0.10000000149011612, 0.07000000029802322, 0.07500000298023224, 0.07999999821186066, 0.10999999940395355, 0.10999999940395355, 0.07500000298023224, 0.10000000149011612, 0.05000000074505806, 0.11500000208616257, 0.08500000089406967, 0.10000000149011612]"
1515,UniGAT,Cooking200,1,160,0.10999999940395355,0.0449807234108448,dropnode,0.5,"[4884.80615234375, 3356.51513671875, 2596.9111328125, 2413.71630859375, 2158.150634765625, 1946.4302978515625, 1900.282958984375, 1476.50537109375, 1665.012939453125, 1353.4560546875, 1600.294189453125, 1389.271240234375, 1546.3172607421875, 1721.999755859375, 1716.691650390625, 2069.811279296875, 2142.86865234375, 2275.9921875, 2437.74951171875, 2769.679931640625]","[0.05000000074505806, 0.054999999701976776, 0.07000000029802322, 0.03999999910593033, 0.06499999761581421, 0.054999999701976776, 0.05000000074505806, 0.03999999910593033, 0.10000000149011612, 0.07000000029802322, 0.07500000298023224, 0.07999999821186066, 0.10999999940395355, 0.10999999940395355, 0.07500000298023224, 0.10000000149011612, 0.05000000074505806, 0.11500000208616257, 0.08500000089406967, 0.10000000149011612]"
1516,UniGAT,Cooking200,1,180,0.11500000208616257,0.054548051208257675,dropnode,0.5,"[4884.80615234375, 3356.51513671875, 2596.9111328125, 2413.71630859375, 2158.150634765625, 1946.4302978515625, 1900.282958984375, 1476.50537109375, 1665.012939453125, 1353.4560546875, 1600.294189453125, 1389.271240234375, 1546.3172607421875, 1721.999755859375, 1716.691650390625, 2069.811279296875, 2142.86865234375, 2275.9921875, 2437.74951171875, 2769.679931640625]","[0.05000000074505806, 0.054999999701976776, 0.07000000029802322, 0.03999999910593033, 0.06499999761581421, 0.054999999701976776, 0.05000000074505806, 0.03999999910593033, 0.10000000149011612, 0.07000000029802322, 0.07500000298023224, 0.07999999821186066, 0.10999999940395355, 0.10999999940395355, 0.07500000298023224, 0.10000000149011612, 0.05000000074505806, 0.11500000208616257, 0.08500000089406967, 0.10000000149011612]"
1517,UniGAT,Cooking200,1,199,0.11500000208616257,0.05140653997659683,dropnode,0.5,"[4884.80615234375, 3356.51513671875, 2596.9111328125, 2413.71630859375, 2158.150634765625, 1946.4302978515625, 1900.282958984375, 1476.50537109375, 1665.012939453125, 1353.4560546875, 1600.294189453125, 1389.271240234375, 1546.3172607421875, 1721.999755859375, 1716.691650390625, 2069.811279296875, 2142.86865234375, 2275.9921875, 2437.74951171875, 2769.679931640625]","[0.05000000074505806, 0.054999999701976776, 0.07000000029802322, 0.03999999910593033, 0.06499999761581421, 0.054999999701976776, 0.05000000074505806, 0.03999999910593033, 0.10000000149011612, 0.07000000029802322, 0.07500000298023224, 0.07999999821186066, 0.10999999940395355, 0.10999999940395355, 0.07500000298023224, 0.10000000149011612, 0.05000000074505806, 0.11500000208616257, 0.08500000089406967, 0.10000000149011612]"
1518,UniGAT,Cooking200,1,0,0.10000000149011612,0.09838640689849854,dropedge,0.5,"[2793.35302734375, 4162.3486328125, 4692.9736328125, 5114.61669921875, 5595.8271484375, 6126.83154296875, 7011.0927734375, 7218.27978515625, 7526.703125, 7819.6044921875, 8240.3779296875, 8970.49609375, 8663.392578125, 9112.794921875, 9875.6103515625, 9709.541015625, 10364.380859375, 10455.1455078125, 10658.7177734375, 11000.662109375]","[0.10000000149011612, 0.054999999701976776, 0.06499999761581421, 0.07500000298023224, 0.05999999865889549, 0.05000000074505806, 0.0949999988079071, 0.07999999821186066, 0.1550000011920929, 0.17000000178813934, 0.10499999672174454, 0.06499999761581421, 0.054999999701976776, 0.07999999821186066, 0.05999999865889549, 0.05000000074505806, 0.10000000149011612, 0.0949999988079071, 0.07000000029802322, 0.14000000059604645]"
1519,UniGAT,Cooking200,1,20,0.10000000149011612,0.0689704418182373,dropedge,0.5,"[2793.35302734375, 4162.3486328125, 4692.9736328125, 5114.61669921875, 5595.8271484375, 6126.83154296875, 7011.0927734375, 7218.27978515625, 7526.703125, 7819.6044921875, 8240.3779296875, 8970.49609375, 8663.392578125, 9112.794921875, 9875.6103515625, 9709.541015625, 10364.380859375, 10455.1455078125, 10658.7177734375, 11000.662109375]","[0.10000000149011612, 0.054999999701976776, 0.06499999761581421, 0.07500000298023224, 0.05999999865889549, 0.05000000074505806, 0.0949999988079071, 0.07999999821186066, 0.1550000011920929, 0.17000000178813934, 0.10499999672174454, 0.06499999761581421, 0.054999999701976776, 0.07999999821186066, 0.05999999865889549, 0.05000000074505806, 0.10000000149011612, 0.0949999988079071, 0.07000000029802322, 0.14000000059604645]"
1520,UniGAT,Cooking200,1,40,0.10000000149011612,0.028273597359657288,dropedge,0.5,"[2793.35302734375, 4162.3486328125, 4692.9736328125, 5114.61669921875, 5595.8271484375, 6126.83154296875, 7011.0927734375, 7218.27978515625, 7526.703125, 7819.6044921875, 8240.3779296875, 8970.49609375, 8663.392578125, 9112.794921875, 9875.6103515625, 9709.541015625, 10364.380859375, 10455.1455078125, 10658.7177734375, 11000.662109375]","[0.10000000149011612, 0.054999999701976776, 0.06499999761581421, 0.07500000298023224, 0.05999999865889549, 0.05000000074505806, 0.0949999988079071, 0.07999999821186066, 0.1550000011920929, 0.17000000178813934, 0.10499999672174454, 0.06499999761581421, 0.054999999701976776, 0.07999999821186066, 0.05999999865889549, 0.05000000074505806, 0.10000000149011612, 0.0949999988079071, 0.07000000029802322, 0.14000000059604645]"
